log,event_index,offline_ns,online_ns
Period20_procedure_steps_all_additional_event_types.json,18105,,273333
Period20_procedure_steps_all_additional_event_types.json,18106,,263917
Period20_procedure_steps_all_additional_event_types.json,18107,,260291
Period20_procedure_steps_all_additional_event_types.json,18108,,265583
Period20_procedure_steps_all_additional_event_types.json,18109,,270625
Period20_procedure_steps_all_additional_event_types.json,18110,,258709
Period20_procedure_steps_all_additional_event_types.json,18111,,254666
Period20_procedure_steps_all_additional_event_types.json,18112,,253459
Period20_procedure_steps_all_additional_event_types.json,18113,,255083
Period20_procedure_steps_all_additional_event_types.json,18114,,254083
Period20_procedure_steps_all_additional_event_types.json,18115,,254459
Period20_procedure_steps_all_additional_event_types.json,18116,,253625
Period20_procedure_steps_all_additional_event_types.json,18117,,257166
Period20_procedure_steps_all_additional_event_types.json,18118,,261083
Period20_procedure_steps_all_additional_event_types.json,18119,,251500
Period20_procedure_steps_all_additional_event_types.json,18120,,269583
Period20_procedure_steps_all_additional_event_types.json,18121,,252208
Period20_procedure_steps_all_additional_event_types.json,18122,,248750
Period20_procedure_steps_all_additional_event_types.json,18123,,253750
Period20_procedure_steps_all_additional_event_types.json,18124,,251083
Period20_procedure_steps_all_additional_event_types.json,18125,,251209
Period20_procedure_steps_all_additional_event_types.json,18126,,252250
Period20_procedure_steps_all_additional_event_types.json,18127,,259375
Period20_procedure_steps_all_additional_event_types.json,18128,,252208
Period20_procedure_steps_all_additional_event_types.json,18129,,252625
Period20_procedure_steps_all_additional_event_types.json,18130,,251750
Period20_procedure_steps_all_additional_event_types.json,18131,,252625
Period20_procedure_steps_all_additional_event_types.json,18132,,250375
Period20_procedure_steps_all_additional_event_types.json,18133,,322542
Period20_procedure_steps_all_additional_event_types.json,18134,,274916
Period20_procedure_steps_all_additional_event_types.json,18135,,269292
Period20_procedure_steps_all_additional_event_types.json,18136,,251667
Period20_procedure_steps_all_additional_event_types.json,18137,,269792
Period20_procedure_steps_all_additional_event_types.json,18138,,242291
Period20_procedure_steps_all_additional_event_types.json,18139,,253666
Period20_procedure_steps_all_additional_event_types.json,18140,,252209
Period20_procedure_steps_all_additional_event_types.json,18141,,251125
Period20_procedure_steps_all_additional_event_types.json,18142,,252292
Period20_procedure_steps_all_additional_event_types.json,18143,,252084
Period20_procedure_steps_all_additional_event_types.json,18144,,249875
Period20_procedure_steps_all_additional_event_types.json,18145,,249625
Period20_procedure_steps_all_additional_event_types.json,18146,,251167
Period20_procedure_steps_all_additional_event_types.json,18147,,259209
Period20_procedure_steps_all_additional_event_types.json,18148,,252917
Period20_procedure_steps_all_additional_event_types.json,18149,,251041
Period20_procedure_steps_all_additional_event_types.json,18150,,251375
Period20_procedure_steps_all_additional_event_types.json,18151,187211333,365792
Period20_procedure_steps_all_additional_event_types.json,18152,,279167
Period20_procedure_steps_all_additional_event_types.json,18153,,259958
Period20_procedure_steps_all_additional_event_types.json,18154,,295666
Period20_procedure_steps_all_additional_event_types.json,18155,,284584
Period20_procedure_steps_all_additional_event_types.json,18156,,272292
Period20_procedure_steps_all_additional_event_types.json,18157,,268458
Period20_procedure_steps_all_additional_event_types.json,18158,,266500
Period20_procedure_steps_all_additional_event_types.json,18159,,285167
Period20_procedure_steps_all_additional_event_types.json,18160,,269375
Period20_procedure_steps_all_additional_event_types.json,18161,,259541
Period20_procedure_steps_all_additional_event_types.json,18162,,257625
Period20_procedure_steps_all_additional_event_types.json,18163,,262334
Period20_procedure_steps_all_additional_event_types.json,18164,,255208
Period20_procedure_steps_all_additional_event_types.json,18165,,253875
Period20_procedure_steps_all_additional_event_types.json,18166,,256208
Period20_procedure_steps_all_additional_event_types.json,18167,,254375
Period20_procedure_steps_all_additional_event_types.json,18168,,257583
Period20_procedure_steps_all_additional_event_types.json,18169,,255750
Period20_procedure_steps_all_additional_event_types.json,18170,,255292
Period20_procedure_steps_all_additional_event_types.json,18171,,255917
Period20_procedure_steps_all_additional_event_types.json,18172,,260750
Period20_procedure_steps_all_additional_event_types.json,18173,,258916
Period20_procedure_steps_all_additional_event_types.json,18174,,261042
Period20_procedure_steps_all_additional_event_types.json,18175,,271041
Period20_procedure_steps_all_additional_event_types.json,18176,,259250
Period20_procedure_steps_all_additional_event_types.json,18177,,254917
Period20_procedure_steps_all_additional_event_types.json,18178,,256292
Period20_procedure_steps_all_additional_event_types.json,18179,,251708
Period20_procedure_steps_all_additional_event_types.json,18180,,257500
Period20_procedure_steps_all_additional_event_types.json,18181,,253167
Period20_procedure_steps_all_additional_event_types.json,18182,,252583
Period20_procedure_steps_all_additional_event_types.json,18183,,257416
Period20_procedure_steps_all_additional_event_types.json,18184,,256125
Period20_procedure_steps_all_additional_event_types.json,18185,,286125
Period20_procedure_steps_all_additional_event_types.json,18186,,269375
Period20_procedure_steps_all_additional_event_types.json,18187,,248959
Period20_procedure_steps_all_additional_event_types.json,18188,,261625
Period20_procedure_steps_all_additional_event_types.json,18189,,243625
Period20_procedure_steps_all_additional_event_types.json,18190,,270250
Period20_procedure_steps_all_additional_event_types.json,18191,,254250
Period20_procedure_steps_all_additional_event_types.json,18192,,243167
Period20_procedure_steps_all_additional_event_types.json,18193,,279917
Period20_procedure_steps_all_additional_event_types.json,18194,,281167
Period20_procedure_steps_all_additional_event_types.json,18195,,266625
Period20_procedure_steps_all_additional_event_types.json,18196,,257625
Period20_procedure_steps_all_additional_event_types.json,18197,,251000
Period20_procedure_steps_all_additional_event_types.json,18198,,255542
Period20_procedure_steps_all_additional_event_types.json,18199,,246208
Period20_procedure_steps_all_additional_event_types.json,18200,,248000
Period20_procedure_steps_all_additional_event_types.json,18201,189765500,354875
Period20_procedure_steps_all_additional_event_types.json,18202,,274916
Period20_procedure_steps_all_additional_event_types.json,18203,,277250
Period20_procedure_steps_all_additional_event_types.json,18204,,264334
Period20_procedure_steps_all_additional_event_types.json,18205,,265292
Period20_procedure_steps_all_additional_event_types.json,18206,,257875
Period20_procedure_steps_all_additional_event_types.json,18207,,261333
Period20_procedure_steps_all_additional_event_types.json,18208,,261875
Period20_procedure_steps_all_additional_event_types.json,18209,,260792
Period20_procedure_steps_all_additional_event_types.json,18210,,271417
Period20_procedure_steps_all_additional_event_types.json,18211,,256625
Period20_procedure_steps_all_additional_event_types.json,18212,,255333
Period20_procedure_steps_all_additional_event_types.json,18213,,256708
Period20_procedure_steps_all_additional_event_types.json,18214,,255916
Period20_procedure_steps_all_additional_event_types.json,18215,,257375
Period20_procedure_steps_all_additional_event_types.json,18216,,257583
Period20_procedure_steps_all_additional_event_types.json,18217,,254042
Period20_procedure_steps_all_additional_event_types.json,18218,,264584
Period20_procedure_steps_all_additional_event_types.json,18219,,265459
Period20_procedure_steps_all_additional_event_types.json,18220,,257417
Period20_procedure_steps_all_additional_event_types.json,18221,,255333
Period20_procedure_steps_all_additional_event_types.json,18222,,254750
Period20_procedure_steps_all_additional_event_types.json,18223,,256334
Period20_procedure_steps_all_additional_event_types.json,18224,,255875
Period20_procedure_steps_all_additional_event_types.json,18225,,255083
Period20_procedure_steps_all_additional_event_types.json,18226,,256417
Period20_procedure_steps_all_additional_event_types.json,18227,,254292
Period20_procedure_steps_all_additional_event_types.json,18228,,255083
Period20_procedure_steps_all_additional_event_types.json,18229,,261333
Period20_procedure_steps_all_additional_event_types.json,18230,,255208
Period20_procedure_steps_all_additional_event_types.json,18231,,302959
Period20_procedure_steps_all_additional_event_types.json,18232,,272042
Period20_procedure_steps_all_additional_event_types.json,18233,,280208
Period20_procedure_steps_all_additional_event_types.json,18234,,257125
Period20_procedure_steps_all_additional_event_types.json,18235,,251333
Period20_procedure_steps_all_additional_event_types.json,18236,,249291
Period20_procedure_steps_all_additional_event_types.json,18237,,249958
Period20_procedure_steps_all_additional_event_types.json,18238,,244834
Period20_procedure_steps_all_additional_event_types.json,18239,,264709
Period20_procedure_steps_all_additional_event_types.json,18240,,250042
Period20_procedure_steps_all_additional_event_types.json,18241,,245875
Period20_procedure_steps_all_additional_event_types.json,18242,,256584
Period20_procedure_steps_all_additional_event_types.json,18243,,249708
Period20_procedure_steps_all_additional_event_types.json,18244,,256791
Period20_procedure_steps_all_additional_event_types.json,18245,,256833
Period20_procedure_steps_all_additional_event_types.json,18246,,252875
Period20_procedure_steps_all_additional_event_types.json,18247,,252458
Period20_procedure_steps_all_additional_event_types.json,18248,,254542
Period20_procedure_steps_all_additional_event_types.json,18249,,259083
Period20_procedure_steps_all_additional_event_types.json,18250,,260375
Period20_procedure_steps_all_additional_event_types.json,18251,187055333,398833
Period20_procedure_steps_all_additional_event_types.json,18252,,299583
Period20_procedure_steps_all_additional_event_types.json,18253,,280209
Period20_procedure_steps_all_additional_event_types.json,18254,,277791
Period20_procedure_steps_all_additional_event_types.json,18255,,277750
Period20_procedure_steps_all_additional_event_types.json,18256,,275875
